date,open,high,low,close
2024-06-17,607.75,610.25,590.25,591.5
2024-06-18,590.0,595.25,580.0,582.0
2024-06-20,582.0,582.75,565.5,572.75
2024-06-21,571.25,579.25,557.75,561.5
2024-06-24,562.0,563.0,546.5,552.5
2024-06-25,552.5,556.0,539.75,541.75
2024-06-26,539.75,552.75,538.0,541.25
2024-06-27,540.5,562.5,539.5,559.75
2024-06-28,559.25,565.0,547.0,553.5
2024-07-01,556.5,569.25,552.75,569.25
2024-07-02,562.0,562.0,561.5,561.5
2024-07-03,563.75,563.75,554.5,554.5
2024-07-05,573.0,573.0,572.25,572.25
2024-07-08,552.25,553.0,552.25,553.0
2024-07-09,554.25,554.25,554.25,554.25
2024-07-10,542.0,547.25,542.0,543.5
2024-07-11,543.5,561.25,543.5,554.25
2024-07-12,538.0,538.0,538.0,538.0
2024-07-15,551.0,552.5,531.0,532.5
2024-07-16,531.25,537.5,525.25,530.75
2024-07-17,530.5,546.5,528.0,539.25
2024-07-18,540.75,546.5,533.0,535.25
2024-07-19,534.75,556.25,530.5,542.75
2024-07-22,545.25,553.5,540.25,548.0
2024-07-23,547.75,552.0,540.5,542.75
2024-07-24,542.5,555.5,537.25,547.0
2024-07-25,546.75,549.75,536.25,537.75
2024-07-26,537.0,541.25,522.0,523.5
2024-07-29,523.5,532.75,514.25,531.0
2024-07-30,528.75,529.5,517.0,524.0
2024-07-31,523.0,534.0,515.5,527.25
2024-08-01,526.75,534.75,519.75,532.0
2024-08-02,532.0,540.5,528.5,539.0
2024-08-05,540.25,541.5,519.75,539.5
2024-08-06,540.0,548.75,531.5,543.25
2024-08-07,544.0,548.75,534.75,538.25
2024-08-08,537.75,544.5,532.5,537.5
2024-08-09,537.25,552.0,536.25,542.5
2024-08-12,542.75,547.0,528.0,536.75
2024-08-13,538.0,538.25,525.0,528.75
2024-08-14,529.25,537.25,524.0,534.75
2024-08-15,535.75,547.75,527.0,528.25
2024-08-16,527.25,533.5,523.25,530.0
2024-08-19,530.5,531.25,521.75,528.25
2024-08-20,528.0,535.5,525.75,533.0
2024-08-21,533.75,536.5,519.0,519.75
2024-08-22,521.25,524.0,502.5,511.0
2024-08-23,512.0,513.75,501.25,502.25
2024-08-26,505.25,506.0,495.5,498.0
2024-08-27,497.25,510.75,493.5,508.25
2024-08-28,507.0,516.0,505.5,514.25
2024-08-29,513.0,525.0,508.25,525.0
2024-08-30,522.5,534.75,522.5,532.75
2024-09-03,531.5,552.0,530.5,552.0
2024-09-04,551.5,568.75,551.5,565.25
2024-09-05,565.5,565.5,557.0,561.0
2024-09-06,565.75,565.75,552.25,553.25
2024-09-09,555.5,555.5,555.5,555.5
2024-09-10,554.75,558.75,554.75,558.75
2024-09-11,563.75,563.75,563.75,563.75
2024-09-12,563.0,563.0,563.0,563.0
2024-09-13,571.25,571.25,571.25,571.25
2024-09-16,594.75,596.0,574.25,578.5
2024-09-17,578.5,584.25,571.25,575.75
2024-09-18,576.0,582.75,573.0,575.75
2024-09-19,575.75,577.25,564.0,565.5
2024-09-20,566.25,575.75,565.25,568.5
2024-09-23,570.5,586.5,569.0,582.5
2024-09-24,581.25,589.25,575.25,578.0
2024-09-25,579.0,591.25,573.75,589.25
2024-09-26,590.5,596.25,582.75,584.25
2024-09-27,583.0,583.5,575.5,580.0
2024-09-30,579.75,590.75,575.5,584.0
2024-10-01,584.0,602.5,577.0,599.0
2024-10-02,596.25,617.25,596.25,615.25
2024-10-03,614.25,617.25,601.25,603.5
2024-10-04,603.75,604.25,587.0,589.75
2024-10-07,590.25,595.25,584.0,592.5
2024-10-08,593.75,599.0,587.5,594.75
2024-10-09,594.75,604.75,594.25,599.0
2024-10-10,600.75,609.25,598.5,603.75
2024-10-11,603.75,611.25,592.5,599.0
2024-10-14,598.5,601.0,584.25,585.25
2024-10-15,585.5,586.75,578.0,579.5
2024-10-16,581.25,587.5,575.25,585.0
2024-10-17,584.25,591.75,576.25,589.5
2024-10-18,590.0,595.5,570.25,572.75
2024-10-21,572.75,584.25,570.75,572.25
2024-10-22,574.0,578.75,565.75,576.0
2024-10-23,575.75,582.75,566.25,578.5
2024-10-24,579.0,584.25,575.0,581.5
2024-10-25,581.25,585.5,566.0,569.0
2024-10-28,564.25,571.5,557.75,558.75
2024-10-29,559.0,572.75,558.0,570.5
2024-10-30,571.25,580.5,564.0,573.25
2024-10-31,572.75,573.75,563.5,570.5
2024-11-01,571.5,577.75,564.25,568.0
2024-11-04,569.0,575.75,565.0,568.75
2024-11-05,569.5,574.5,565.25,572.5
2024-11-06,571.0,577.75,562.0,573.25
2024-11-07,574.5,579.5,565.0,571.5
2024-11-08,572.5,578.75,566.5,572.5
2024-11-11,572.75,572.75,551.75,565.5
2024-11-12,564.75,568.75,549.0,552.25
2024-11-13,553.25,553.75,536.25,541.0
2024-11-14,540.0,544.25,528.0,530.25
2024-11-15,532.0,541.25,530.5,536.5
2024-11-18,541.0,551.0,536.75,547.25
2024-11-19,547.75,558.75,545.5,549.75
2024-11-20,549.5,555.25,543.5,552.5
2024-11-21,552.5,557.5,547.75,548.75
2024-11-22,548.0,550.5,542.5,544.25
2024-11-25,544.75,547.5,529.5,535.75
2024-11-26,535.75,543.5,532.75,539.5
2024-11-27,538.25,542.75,531.0,537.75
2024-11-29,535.0,545.25,531.75,532.25
2024-12-02,536.25,539.5,531.25,537.5
2024-12-03,539.0,544.75,536.75,536.75
2024-12-04,537.25,541.0,535.75,538.0
2024-12-05,537.5,546.75,535.5,546.75
2024-12-06,544.75,546.0,542.5,542.5
2024-12-09,541.25,541.25,541.25,541.25
2024-12-10,545.0,545.0,542.0,542.0
2024-12-11,544.0,552.5,543.5,543.5
2024-12-12,535.0,538.75,533.25,538.75
2024-12-13,526.5,526.5,526.5,526.5
2024-12-16,552.25,559.25,548.5,550.0
2024-12-17,550.75,552.5,542.5,545.0
2024-12-18,545.0,554.25,540.0,541.25
2024-12-19,541.0,541.75,530.5,533.0
2024-12-20,532.5,537.25,529.25,533.0
2024-12-23,533.0,544.0,533.0,540.5
2024-12-24,539.5,541.5,533.5,534.75
2024-12-26,534.75,544.0,533.75,541.0
2024-12-27,542.0,547.75,537.25,546.5
2024-12-30,547.25,554.75,544.5,548.25
2024-12-31,548.75,552.75,546.75,551.5
2025-01-02,551.75,552.75,542.5,545.75
2025-01-03,545.5,547.0,527.5,529.25
2025-01-06,530.25,543.75,530.25,540.5
2025-01-07,540.5,544.25,535.25,542.5
2025-01-08,542.75,544.75,534.5,536.25
2025-01-09,535.5,539.25,529.25,534.0
2025-01-10,533.0,541.25,526.0,530.75
2025-01-13,530.5,545.75,528.5,545.0
2025-01-14,546.25,552.25,542.75,546.25
2025-01-15,546.75,551.5,542.0,547.0
2025-01-16,547.0,547.0,536.75,537.5
2025-01-17,537.5,542.0,533.25,538.75
2025-01-21,542.0,561.75,542.0,558.75
2025-01-22,558.5,566.75,551.5,554.0
2025-01-23,554.0,559.0,548.0,554.0
2025-01-24,550.0,552.25,541.25,544.0
2025-01-27,543.0,543.0,532.0,535.5
2025-01-28,535.75,548.5,533.5,545.25
2025-01-29,544.5,564.75,544.5,562.5
2025-01-30,560.75,569.75,559.0,566.5
2025-01-31,569.0,569.0,551.75,559.5
2025-02-03,555.0,573.75,550.5,566.75
2025-02-04,566.5,579.0,558.0,577.0
2025-02-05,577.25,584.25,569.5,572.25
2025-02-06,572.25,588.75,566.5,587.75
2025-02-07,587.75,592.5,579.75,582.75
2025-02-10,581.25,586.0,576.25,579.5
2025-02-11,579.0,588.0,575.75,577.0
2025-02-12,576.25,584.5,572.75,574.25
2025-02-13,574.0,581.0,571.5,577.75
2025-02-14,577.25,602.75,577.25,600.0
2025-02-18,598.25,609.0,593.25,604.75
2025-02-19,605.0,608.25,588.5,592.0
2025-02-20,592.0,595.5,583.5,585.5
2025-02-21,585.5,593.0,585.25,590.0
2025-02-24,589.5,589.5,574.75,579.0
2025-02-25,578.75,581.0,564.5,572.75
2025-02-26,574.25,577.25,563.75,566.0
2025-02-27,566.0,566.5,544.0,546.75
2025-02-28,547.25,554.5,537.0,537.0
2025-03-03,545.5,545.75,532.0,532.0
2025-03-04,516.0,518.75,515.5,518.5
2025-03-05,534.5,534.5,530.0,530.75
2025-03-06,537.0,537.0,537.0,537.0
2025-03-07,533.75,533.75,533.75,533.75
2025-03-10,548.25,548.25,545.0,545.25
2025-03-11,543.75,544.0,541.0,541.0
2025-03-12,534.0,538.75,534.0,538.75
2025-03-13,549.0,551.25,547.25,547.25
2025-03-14,545.75,545.75,545.75,545.75
2025-03-17,559.0,575.25,559.0,568.5
2025-03-18,568.75,574.75,563.5,565.0
2025-03-19,564.25,568.5,558.0,563.5
2025-03-20,565.25,568.0,552.25,557.25
2025-03-21,557.75,563.0,553.25,558.25
2025-03-24,561.25,563.0,545.25,548.25
2025-03-25,548.0,549.5,541.0,543.25
2025-03-26,544.0,545.75,535.0,535.25
2025-03-27,536.25,537.25,526.5,532.0
2025-03-28,531.75,533.0,517.5,528.25
2025-03-31,529.5,539.25,523.5,537.0
2025-04-01,539.0,544.0,533.25,540.5
2025-04-02,541.75,543.0,532.5,539.25
2025-04-03,526.75,542.0,525.25,536.0
2025-04-04,536.75,539.5,520.5,529.0
2025-04-07,530.75,546.5,525.75,536.5
2025-04-08,537.5,545.75,533.75,540.0
2025-04-09,539.75,546.0,536.5,542.25
2025-04-10,543.75,547.5,534.5,538.0
2025-04-11,537.5,556.75,536.5,555.75
2025-04-14,553.0,555.25,542.75,547.5
2025-04-15,547.5,551.0,540.25,542.0
2025-04-16,542.75,550.5,537.0,547.75
2025-04-17,548.25,555.75,548.0,548.75
2025-04-21,549.25,552.75,537.25,538.5
2025-04-22,540.0,540.75,531.5,535.5
2025-04-23,535.75,537.5,527.75,528.25
2025-04-24,528.75,530.5,524.25,529.25
2025-04-25,529.5,534.75,527.5,530.0
2025-04-28,529.0,529.0,511.5,515.5
2025-04-29,518.0,521.0,505.0,505.75
2025-04-30,507.25,520.0,505.0,513.0
2025-05-01,518.75,523.5,515.0,515.25
2025-05-02,520.75,530.75,520.75,526.5
2025-05-05,525.25,525.25,514.25,514.25
2025-05-06,520.5,520.5,519.0,519.0
2025-05-07,517.0,518.5,517.0,518.0
2025-05-08,511.25,513.0,511.0,513.0
2025-05-09,505.5,505.5,505.5,505.5
2025-05-12,499.0,499.0,499.0,499.0
2025-05-13,501.5,501.5,501.5,501.5
2025-05-14,508.75,508.75,508.75,508.75
2025-05-15,524.5,533.25,521.75,532.75
2025-05-16,533.5,533.5,523.5,525.0
2025-05-19,527.0,536.0,524.5,529.0
2025-05-20,530.0,547.5,528.75,546.0
2025-05-21,546.0,556.25,545.0,549.25
2025-05-22,548.25,552.0,541.25,544.5
2025-05-23,545.0,548.5,538.5,542.5
2025-05-27,543.5,544.0,527.5,528.5
2025-05-28,531.0,535.75,526.75,530.25
2025-05-29,533.0,534.75,527.25,534.0
2025-05-30,534.25,538.5,531.25,534.0
2025-06-02,534.0,549.5,533.25,539.0
2025-06-03,538.0,545.5,531.75,536.0
2025-06-04,535.5,547.5,533.5,543.25
2025-06-05,543.5,549.25,540.5,545.5
2025-06-06,545.25,555.75,540.25,554.75
2025-06-09,556.0,557.75,540.0,542.0
2025-06-10,540.0,542.0,530.75,534.5
