date,open,high,low,close
2024-11-19,2.014,2.0473,2.0,2.0377
2024-11-20,2.0386,2.0719,2.0341,2.0458
2024-11-21,2.0458,2.0926,2.0283,2.0594
2024-11-22,2.0492,2.0802,2.0336,2.0614
2024-11-25,2.0631,2.0636,1.9902,2.0005
2024-11-26,2.0,2.037,1.9759,1.9918
2024-11-27,1.9939,2.0056,1.9554,1.9734
2024-11-29,1.9891,2.0,1.9303,1.9437
2024-12-02,1.905,1.9324,1.8968,1.9172
2024-12-03,1.9189,1.9708,1.9124,1.9624
2024-12-04,1.9633,1.9793,1.9355,1.9391
2024-12-05,1.9395,1.9515,1.9209,1.9325
2024-12-06,1.9356,1.9377,1.8949,1.9062
2024-12-09,1.905,1.9634,1.9019,1.9525
2024-12-10,1.945,1.9727,1.9359,1.9568
2024-12-11,1.9515,1.9935,1.949,1.9858
2024-12-12,1.9915,1.999,1.9559,1.9885
2024-12-13,1.9905,2.013,1.9838,2.0018
2024-12-16,1.9974,2.0021,1.9706,1.9757
2024-12-17,1.9775,1.9815,1.9291,1.9439
2024-12-18,1.9495,1.9761,1.9292,1.9428
2024-12-19,1.9312,1.9535,1.9116,1.9228
2024-12-20,1.917,1.9508,1.9035,1.9416
2024-12-23,1.9416,1.9597,1.9189,1.9383
2024-12-24,1.9464,1.981,1.9424,1.9589
2024-12-26,1.9734,1.9736,1.9362,1.9458
2024-12-27,1.9475,1.9667,1.9413,1.9582
2024-12-30,1.9504,1.9917,1.9449,1.9763
2024-12-31,1.9835,2.0047,1.9687,2.0015
2025-01-02,2.009,2.0729,2.0088,2.0519
2025-01-03,2.0533,2.0658,2.0424,2.0537
2025-01-06,2.0544,2.0805,2.027,2.0355
2025-01-07,2.0312,2.0492,2.0221,2.0266
2025-01-08,2.0311,2.0446,2.0024,2.0102
2025-01-09,2.0108,2.0401,2.0,2.0283
2025-01-10,2.0365,2.1028,2.0337,2.0749
2025-01-13,2.0736,2.1213,2.0727,2.1003
2025-01-14,2.1017,2.1234,2.0862,2.1046
2025-01-15,2.114,2.1744,2.1107,2.1589
2025-01-16,2.1739,2.1755,2.0967,2.1232
2025-01-17,2.1188,2.1327,2.1064,2.1122
2025-01-21,2.1152,2.1299,2.0753,2.0843
2025-01-22,2.0852,2.0979,2.0534,2.0578
2025-01-23,2.0568,2.0836,2.0484,2.0656
2025-01-24,2.0558,2.067,2.0314,2.049
2025-01-27,2.0475,2.0605,2.01,2.0282
2025-01-28,2.027,2.0604,2.025,2.0526
2025-01-29,2.0529,2.0613,2.0289,2.0357
2025-01-30,2.0401,2.0625,2.0113,2.0374
2025-01-31,2.057,2.057,2.0098,2.0365
2025-02-03,2.1188,2.1681,2.0717,2.1177
2025-02-04,2.0768,2.1115,2.0429,2.099
2025-02-05,2.1013,2.1051,2.0392,2.0507
2025-02-06,2.0478,2.0802,2.0428,2.0747
2025-02-07,2.073,2.1105,2.0718,2.105
2025-02-10,2.1005,2.1308,2.0993,2.1042
2025-02-11,2.1061,2.158,2.1003,2.1473
2025-02-12,2.1502,2.1539,2.0771,2.0896
2025-02-13,2.076,2.116,2.0547,2.1107
2025-02-14,2.1125,2.1295,2.0808,2.0899
2025-02-18,2.0833,2.115,2.0722,2.0867
2025-02-19,2.0905,2.113,2.0665,2.0865
2025-02-20,2.0799,2.1044,2.0733,2.0865
2025-02-21,2.0899,2.0907,2.024,2.0267
2025-02-24,2.0258,2.0404,2.004,2.011
2025-02-25,2.0265,2.035,1.9636,1.9673
2025-02-26,1.9691,1.9726,1.9297,1.9489
2025-02-27,1.9464,2.002,1.9394,1.9966
2025-02-28,1.9857,1.9857,1.9635,1.9703
2025-03-03,2.2291,2.2489,2.1764,2.1878
2025-03-04,2.1972,2.2046,2.1502,2.1942
2025-03-05,2.1771,2.1853,2.0961,2.137
2025-03-06,2.1347,2.1452,2.0892,2.1012
2025-03-07,2.0969,2.1505,2.0944,2.1087
2025-03-10,2.1075,2.1339,2.0853,2.0925
2025-03-11,2.0858,2.1306,2.0702,2.105
2025-03-12,2.1159,2.1573,2.1087,2.1501
2025-03-13,2.1497,2.161,2.1257,2.1331
2025-03-14,2.134,2.1527,2.1269,2.1487
2025-03-17,2.16,2.1865,2.1523,2.1812
2025-03-18,2.1786,2.2068,2.1568,2.1684
2025-03-19,2.163,2.1863,2.1488,2.1696
2025-03-20,2.1686,2.1965,2.1465,2.1911
2025-03-21,2.1976,2.205,2.1726,2.1954
2025-03-24,2.1927,2.213,2.1809,2.2066
2025-03-25,2.208,2.2241,2.195,2.2087
2025-03-26,2.2133,2.246,2.2123,2.2328
2025-03-27,2.2352,2.248,2.2184,2.2464
2025-03-28,2.2482,2.2578,2.2238,2.2347
2025-03-31,2.2347,2.2861,2.2328,2.2831
2025-04-01,2.288,2.3112,2.2811,2.3025
2025-04-02,2.3019,2.3447,2.2935,2.331
2025-04-03,2.3025,2.3025,2.1397,2.1643
2025-04-04,2.1528,2.1599,2.0065,2.0545
2025-04-07,2.04,2.1062,1.9795,2.0201
2025-04-08,2.0157,2.0549,1.9556,1.9914
2025-04-09,1.9585,2.0565,1.8788,2.0384
2025-04-10,2.0375,2.0545,1.9361,1.9613
2025-04-11,1.9671,2.0098,1.9438,1.9991
2025-04-14,2.0052,2.0489,2.0004,2.0222
2025-04-15,2.0238,2.0399,2.012,2.0244
2025-04-16,2.0355,2.0545,2.0045,2.0434
2025-04-17,2.0467,2.105,2.0467,2.0988
2025-04-21,2.0941,2.0966,2.0424,2.0653
2025-04-22,2.0784,2.1189,2.0745,2.0996
2025-04-23,2.1048,2.1327,2.0541,2.0839
2025-04-24,2.0804,2.1099,2.0775,2.1057
2025-04-25,2.1094,2.1287,2.087,2.1189
2025-04-28,2.1291,2.1331,2.093,2.1058
2025-04-29,2.1036,2.1101,2.0596,2.0712
2025-04-30,2.0654,2.0725,2.0268,2.037
2025-05-01,2.0238,2.059,1.9838,2.0492
2025-05-02,2.039,2.0623,2.0042,2.0199
2025-05-05,1.994,2.0312,1.9582,2.0228
2025-05-06,2.0259,2.082,2.0216,2.0645
2025-05-07,2.0594,2.0846,2.0186,2.0278
2025-05-08,2.0224,2.0982,2.0164,2.0854
2025-05-09,2.098,2.1211,2.0865,2.1084
2025-05-12,2.1123,2.1685,2.1123,2.1331
2025-05-13,2.1331,2.172,2.1234,2.166
2025-05-14,2.1678,2.1794,2.1403,2.17
2025-05-15,2.1497,2.1526,2.0978,2.1344
2025-05-16,2.1347,2.1496,2.1181,2.1418
